source	target
11108715	34766892
11412713	34766892
11606938	34766892
14056744	34766892
14192859	34766892
14604484	34766892
15181984	34766892
29546243	34766892
30349485	34766892
34040284	34766892
34091220	34766892
34489201	34766892
34489202	34766892
34489203	34766892
34489205	34766892
34685276	34766892
34766916	34766892
34766941	34766892
34767028	34766892
34767087	34766892
35372188	34766892
35663299	34766892
35937708	34766892
35985341	34766892
36138684	34766892
36264283	34766892
36323301	34766892
36372519	34766892
36470719	34766892
36602894	34766892
36602951	34766892
37096694	34766892
37097000	34766892
37504903	34766892
38357856	34766892
38358698	34766892
45916040	34766892
47089618	34766892
49121821	34766892
49998778	34766892
50004884	34766892
50286462	34766892
52333056	34766892
52729178	34766892
53670806	34766892
57408500	34766892
57408584	34766892
57408660	34766892
57412071	34766892
57416129	34766892
5859582	34766934
6365110	34766934
13704480	34766934
14192859	34766934
14215754	34766934
14909860	34766934
29546243	34766934
34091280	34766934
34766979	34766934
34767028	34766934
34767031	34766934
35937439	34766934
37074890	34766934
37099510	34766934
37126021	34766934
37505378	34766934
56610797	34766934
57408480	34766934
2798984	35260504
3704385	35260504
3750780	35260504
4183567	35260504
5316929	35260504
6141034	35260504
6253445	35260504
6563044	35260504
10674753	35260504
11349706	35260504
13697585	35260504
26058288	35260504
29697688	35260504
34035086	35260504
34090093	35260504
34766528	35260504
35261028	35260504
35389606	35260504
35774065	35260504
35932732	35260504
35932996	35260504
35933946	35260504
35935503	35260504
36072603	35260504
36072750	35260504
36120693	35260504
36136506	35260504
36136673	35260504
36144004	35260504
36146524	35260504
36257031	35260504
36321883	35260504
36323301	35260504
36469553	35260504
37047428	35260504
37078345	35260504
37126021	35260504
37500737	35260504
37504550	35260504
38032144	35260504
38358591	35260504
38369770	35260504
38395426	35260504
39167282	35260504
39173532	35260504
43836339	35260504
46350422	35260504
47617943	35260504
47711382	35260504
47776838	35260504
48136914	35260504
48249187	35260504
48263461	35260504
52710500	35260504
56549119	35260504
57407666	35260504
5323123	35481057
5452568	35481057
13637703	35481057
34489205	35481057
35937904	35481057
39363984	35481057
52333056	35481057
50403848	35774795
54448746	35774795
57403805	35774795
57409874	35774795
5300488	35932343
10433608	35932343
34090093	35932343
35262255	35932343
35941674	35932343
49048753	35932343
3342916	35932473
3937186	35932473
5143262	35932473
6066436	35932473
6247332	35932473
6477188	35932473
6637945	35932473
6985611	35932473
10069291	35932473
10375919	35932473
10514241	35932473
10718532	35932473
11047422	35932473
11506366	35932473
11868624	35932473
11880667	35932473
12891965	35932473
13006537	35932473
13249123	35932473
15182607	35932473
15185494	35932473
15186538	35932473
15190845	35932473
34090313	35932473
34491803	35932473
34492323	35932473
34492682	35932473
34648138	35932473
34684751	35932473
34766842	35932473
34766926	35932473
35262399	35932473
35933761	35932473
35940230	35932473
36068457	35932473
36120123	35932473
36120199	35932473
36138262	35932473
36321652	35932473
36354851	35932473
38616167	35932473
53179845	35932473
54242364	35932473
57410765	35932473
2798984	35932732
2846729	35932732
3937186	35932732
5246442	35932732
5300488	35932732
5317485	35932732
5437337	35932732
5623889	35932732
5638689	35932732
6112179	35932732
6372346	35932732
6458490	35932732
6515965	35932732
6526931	35932732
6567712	35932732
6575486	35932732
6660909	35932732
6702443	35932732
6711580	35932732
6739622	35932732
6978579	35932732
6979125	35932732
6982833	35932732
10313066	35932732
10330176	35932732
10427310	35932732
11159762	35932732
11411247	35932732
11492054	35932732
11524871	35932732
11794236	35932732
11821639	35932732
12646844	35932732
13207130	35932732
14044358	35932732
14192859	35932732
14326389	35932732
14604482	35932732
14604571	35932732
15083316	35932732
15087445	35932732
15095096	35932732
16561713	35932732
30652730	35932732
34035086	35932732
34091110	35932732
34766934	35932732
35371756	35932732
35934056	35932732
35934548	35932732
35934764	35932732
35935215	35932732
35935907	35932732
35940812	35932732
35941161	35932732
35941223	35932732
35941515	35932732
35941575	35932732
35941631	35932732
35941921	35932732
35941954	35932732
35985341	35932732
36072750	35932732
36073270	35932732
36120693	35932732
36120694	35932732
36120706	35932732
36121050	35932732
36121122	35932732
36121165	35932732
36121661	35932732
36121895	35932732
36137401	35932732
36146524	35932732
36261330	35932732
36321883	35932732
36323301	35932732
36528579	35932732
37040903	35932732
37073763	35932732
37074831	35932732
37078083	35932732
37078496	35932732
37079118	35932732
37096745	35932732
37098748	35932732
37099510	35932732
37126021	35932732
37504991	35932732
37593018	35932732
37623352	35932732
37799224	35932732
38074834	35932732
38358698	35932732
38359540	35932732
38369912	35932732
38795386	35932732
39184954	35932732
45914411	35932732
47627302	35932732
47667551	35932732
48226601	35932732
48228213	35932732
48267252	35932732
48637522	35932732
48697604	35932732
49074189	35932732
49619488	35932732
50107874	35932732
50119931	35932732
50120185	35932732
50228123	35932732
55116496	35932732
55577936	35932732
55927846	35932732
56140623	35932732
56603554	35932732
56650018	35932732
57398755	35932732
57407456	35932732
57408850	35932732
57408880	35932732
57409704	35932732
57409939	35932732
57410058	35932732
2798984	35933587
3666772	35933587
3704018	35933587
3881438	35933587
5870404	35933587
6067899	35933587
6082558	35933587
6237300	35933587
6525918	35933587
6702443	35933587
10679210	35933587
11139716	35933587
11492054	35933587
11596102	35933587
11941748	35933587
13569273	35933587
15083317	35933587
15087444	35933587
15087445	35933587
28156804	35933587
29546243	35933587
30639723	35933587
34040319	35933587
34090529	35933587
34091110	35933587
34489205	35933587
34766892	35933587
35152662	35933587
35372188	35933587
35935060	35933587
35937439	35933587
35937708	35933587
35937904	35933587
35985341	35933587
36120808	35933587
36121165	35933587
36121403	35933587
36121657	35933587
36121866	35933587
36121895	35933587
36137401	35933587
36138262	35933587
36253110	35933587
36264283	35933587
36321883	35933587
36323301	35933587
36371344	35933587
37052795	35933587
37096340	35933587
37098967	35933587
37099510	35933587
37126021	35933587
37505016	35933587
37505137	35933587
38032144	35933587
38140123	35933587
38357856	35933587
38358698	35933587
38369912	35933587
38795386	35933587
39363984	35933587
46350813	35933587
47089618	35933587
47594687	35933587
47772572	35933587
47776838	35933587
48004411	35933587
48176162	35933587
49121821	35933587
49496001	35933587
50119940	35933587
50120185	35933587
50120354	35933587
52729178	35933587
53373918	35933587
53670806	35933587
55116496	35933587
56603554	35933587
56650018	35933587
57410058	35933587
57414833	35933587
2846729	35933604
4874756	35933604
4875908	35933604
4932500	35933604
5317485	35933604
5596530	35933604
5867561	35933604
5871400	35933604
5986990	35933604
6391166	35933604
6751531	35933604
6770389	35933604
6829651	35933604
6926190	35933604
7026965	35933604
10565590	35933604
11419416	35933604
11878415	35933604
12772699	35933604
12878340	35933604
14032524	35933604
14224759	35933604
14326389	35933604
34488875	35933604
35774795	35933604
35934056	35933604
35935907	35933604
35985341	35933604
36146998	35933604
37073763	35933604
37079296	35933604
37094314	35933604
37098169	35933604
37098393	35933604
37327926	35933604
37505029	35933604
41857595	35933604
43836424	35933604
49121821	35933604
50107874	35933604
52644468	35933604
57415816	35933604
2846729	35934056
5132699	35934056
5231481	35934056
5300744	35934056
5737948	35934056
5825194	35934056
6245010	35934056
6361521	35934056
6383696	35934056
6514199	35934056
6567192	35934056
6696283	35934056
6809774	35934056
6813392	35934056
6978659	35934056
10704387	35934056
11108715	35934056
11709507	35934056
12403719	35934056
12772699	35934056
12906154	35934056
13006504	35934056
13596314	35934056
13621390	35934056
13676742	35934056
14900657	35934056
15093578	35934056
29468278	35934056
34024044	35934056
34489206	35934056
34725163	35934056
34766738	35934056
34766934	35934056
35480864	35934056
35933989	35934056
36073114	35934056
36137843	35934056
36177286	35934056
36354394	35934056
36648003	35934056
37074589	35934056
37096329	35934056
37098360	35934056
37327926	35934056
38164555	35934056
38394730	35934056
38607096	35934056
38701393	35934056
38701438	35934056
38702152	35934056
38935549	35934056
39173532	35934056
41388942	35934056
43836424	35934056
47594687	35934056
47711818	35934056
48147674	35934056
53073500	35934056
57407666	35934056
57408764	35934056
57415816	35934056
5870404	35935060
6237300	35935060
6525918	35935060
10657702	35935060
11139716	35935060
15083317	35935060
15087445	35935060
29546243	35935060
34091110	35935060
34766892	35935060
35372188	35935060
35941933	35935060
36121165	35935060
36121657	35935060
36121895	35935060
36264283	35935060
37126021	35935060
37505016	35935060
38357856	35935060
38358698	35935060
49121821	35935060
5600111	35935910
5878808	35935910
6823312	35935910
10067513	35935910
10657702	35935910
11108715	35935910
14226303	35935910
15178827	35935910
29706922	35935910
34766916	35935910
34767031	35935910
35250386	35935910
37503842	35935910
46350813	35935910
49121821	35935910
55116496	35935910
16538601	35937194
35937193	35937194
35937213	35937194
35938192	35937194
36046833	35937194
36073490	35937194
46351341	35937194
48059474	35937194
48797281	35937194
49045749	35937194
49999211	35937194
49999488	35937194
50286572	35937194
56610831	35937194
57409061	35937194
57409127	35937194
34767055	35937439
34952949	35937439
35937708	35937439
35985341	35937439
36073609	35937439
36121895	35937439
36323301	35937439
37097098	35937439
37099510	35937439
37126021	35937439
37504960	35937439
37505137	35937439
39363984	35937439
45913744	35937439
49312429	35937439
49496001	35937439
50019730	35937439
50119941	35937439
50120185	35937439
52729178	35937439
53373918	35937439
56548918	35937439
56650018	35937439
57408850	35937439
57410058	35937439
35937904	35937708
35985341	35937708
48213727	35937708
49496001	35937708
52729178	35937708
56603737	35937708
50019730	35937904
50107874	35937904
53373918	35937904
56548918	35937904
56650018	35937904
57409141	35937904
57409939	35937904
57410058	35937904
4993198	35941223
5852543	35941223
6631960	35941223
12423110	35941223
12646844	35941223
14044358	35941223
33852645	35941223
34143885	35941223
34725303	35941223
34821436	35941223
35941301	35941223
35941570	35941223
35941639	35941223
35941789	35941223
35941853	35941223
35941865	35941223
36073270	35941223
36103189	35941223
36138684	35941223
36260969	35941223
37098748	35941223
38369924	35941223
38384465	35941223
38878986	35941223
47597167	35941223
47749010	35941223
48228213	35941223
48250013	35941223
57404006	35941223
2950431	35984315
5437337	35984315
6532509	35984315
6569500	35984315
6713707	35984315
6789359	35984315
6924115	35984315
14888305	35984315
34766624	35984315
34766743	35984315
35932432	35984315
35933082	35984315
35933133	35984315
35934539	35984315
36046129	35984315
36072750	35984315
36136506	35984315
36146472	35984315
36194874	35984315
38358591	35984315
38359540	35984315
47891451	35984315
48154625	35984315
49496001	35985341
49979155	35985341
50120354	35985341
52729178	35985341
3666772	36046129
5358133	36046129
6332350	36046129
6702443	36046129
6738600	36046129
11593645	36046129
11709507	36046129
12403719	36046129
35896316	36046129
37504550	36046129
49121821	36046129
57407652	36046129
3866778	36068193
5674007	36068193
6229242	36068193
6286080	36068193
6753910	36068193
6809774	36068193
6940817	36068193
6989185	36068193
6989305	36068193
10312264	36068193
10674753	36068193
10731117	36068193
11709507	36068193
12447048	36068193
14147495	36068193
14888305	36068193
34725163	36068193
34766514	36068193
34766553	36068193
34766636	36068193
35371645	36068193
35932328	36068193
35932400	36068193
36072603	36068193
36119544	36068193
36382288	36068193
38074752	36068193
6348357	36072558
6745158	36072558
6773978	36072558
10731117	36072558
11035183	36072558
11349706	36072558
11671539	36072558
12698342	36072558
13749330	36072558
14889789	36072558
31696837	36072558
36068348	36072558
36072603	36072558
36136709	36072558
36252899	36072558
41511510	36072558
43834757	36072558
44894819	36072558
47074382	36072558
48109224	36072558
56609920	36072558
56649138	36072558
2628369	36072603
2798131	36072603
2831739	36072603
3418193	36072603
3648752	36072603
4674403	36072603
5674007	36072603
5812979	36072603
5986990	36072603
6208436	36072603
6668739	36072603
6807442	36072603
6914953	36072603
6989185	36072603
6992860	36072603
10290465	36072603
10718596	36072603
11578430	36072603
12014305	36072603
12333597	36072603
12435221	36072603
13067895	36072603
14224759	36072603
31565578	36072603
34369911	36072603
34471089	36072603
34488914	36072603
34489000	36072603
34684829	36072603
34684891	36072603
34724959	36072603
34766873	36072603
34767002	36072603
35481128	36072603
35932713	36072603
36322210	36072603
36354762	36072603
37504245	36072603
37565539	36072603
37799140	36072603
38359540	36072603
38729399	36072603
38797099	36072603
43834693	36072603
3520247	36072750
3882907	36072750
5589957	36072750
5627264	36072750
6662538	36072750
6926190	36072750
7026965	36072750
10403848	36072750
11596102	36072750
34024044	36072750
34049069	36072750
34488890	36072750
34489003	36072750
34725163	36072750
34766715	36072750
35662815	36072750
35933283	36072750
35984725	36072750
35984799	36072750
36072795	36072750
36120113	36072750
36136823	36072750
36320843	36072750
36321055	36072750
37097817	36072750
37504903	36072750
38074752	36072750
38164555	36072750
38314258	36072750
38394730	36072750
39173532	36072750
39177073	36072750
39740662	36072750
49057167	36072750
57407666	36072750
57408119	36072750
5853022	36073270
6978579	36073270
11868590	36073270
34115395	36073270
34143885	36073270
34767028	36073270
37079118	36073270
37096864	36073270
38140531	36073270
46350893	36073270
2798984	36119548
2838183	36119548
2846729	36119548
3557858	36119548
3704385	36119548
5043974	36119548
5231481	36119548
5317485	36119548
5337385	36119548
5358133	36119548
5468687	36119548
5578310	36119548
5596530	36119548
5737948	36119548
5755836	36119548
5825194	36119548
5859582	36119548
5870404	36119548
6332350	36119548
6383777	36119548
6514199	36119548
6567192	36119548
6633383	36119548
6696283	36119548
6711580	36119548
6814447	36119548
6816539	36119548
6823312	36119548
7036518	36119548
10108426	36119548
10241948	36119548
10460077	36119548
10674753	36119548
10688667	36119548
11238085	36119548
11411247	36119548
11606938	36119548
11723059	36119548
11903572	36119548
11941748	36119548
11962683	36119548
12044986	36119548
12162693	36119548
12423110	36119548
12862238	36119548
12921622	36119548
12968445	36119548
13006504	36119548
13030042	36119548
13043697	36119548
13221480	36119548
13409385	36119548
13569273	36119548
13709790	36119548
14136646	36119548
14192859	36119548
14226303	36119548
14326389	36119548
14893795	36119548
15083316	36119548
15083317	36119548
15087445	36119548
15184295	36119548
29546243	36119548
34035086	36119548
34090093	36119548
34091110	36119548
34290212	36119548
34420582	36119548
34488924	36119548
34489202	36119548
34489203	36119548
34489204	36119548
34489207	36119548
34492412	36119548
34766892	36119548
34766916	36119548
34766934	36119548
34766941	36119548
34767028	36119548
34952949	36119548
35372188	36119548
35480864	36119548
35481057	36119548
35663299	36119548
35774795	36119548
35932343	36119548
35932732	36119548
35933978	36119548
35933989	36119548
35934056	36119548
35934427	36119548
35934548	36119548
35935907	36119548
35937439	36119548
35984315	36119548
35985341	36119548
36046129	36119548
36046443	36119548
36069186	36119548
36072750	36119548
36073270	36119548
36119790	36119548
36120143	36119548
36120200	36119548
36120466	36119548
36120693	36119548
36120706	36119548
36120808	36119548
36121122	36119548
36121165	36119548
36121173	36119548
36121403	36119548
36121661	36119548
36121866	36119548
36122186	36119548
36137091	36119548
36138194	36119548
36138726	36119548
36147115	36119548
36177286	36119548
36195844	36119548
36257374	36119548
36321883	36119548
36323301	36119548
36371344	36119548
36372519	36119548
37047428	36119548
37052571	36119548
37052572	36119548
37074890	36119548
37078083	36119548
37096340	36119548
37096513	36119548
37096988	36119548
37098360	36119548
37099510	36119548
37126021	36119548
37503968	36119548
37504550	36119548
37505137	36119548
38032144	36119548
38140123	36119548
38357856	36119548
38358591	36119548
38358698	36119548
38359540	36119548
38369912	36119548
38369924	36119548
38384465	36119548
38772202	36119548
38772207	36119548
39164141	36119548
39198288	36119548
43837028	36119548
46350813	36119548
47089618	36119548
47594687	36119548
47667397	36119548
47776838	36119548
48195696	36119548
48301384	36119548
48594932	36119548
49054648	36119548
49618466	36119548
49998905	36119548
49999371	36119548
49999439	36119548
50107874	36119548
50119940	36119548
50120185	36119548
50120354	36119548
50407174	36119548
52180188	36119548
52710500	36119548
52729178	36119548
53373918	36119548
55927846	36119548
56140623	36119548
56279044	36119548
56548464	36119548
56603554	36119548
56649496	36119548
56650018	36119548
57382871	36119548
57407652	36119548
57407666	36119548
57408414	36119548
57408480	36119548
57408660	36119548
57409939	36119548
57413572	36119548
57418168	36119548
2798984	36119790
6237300	36119790
6567192	36119790
6778097	36119790
6812127	36119790
10162467	36119790
11737860	36119790
14603525	36119790
34035086	36119790
34090313	36119790
34091110	36119790
34324949	36119790
37090969	36119790
37096098	36119790
37096513	36119790
37096988	36119790
37097098	36119790
37098360	36119790
37098988	36119790
37099510	36119790
38051141	36119790
38358591	36119790
38359540	36119790
38369912	36119790
38771961	36119790
38772207	36119790
39740277	36119790
45912771	36119790
47594687	36119790
48124607	36119790
48381049	36119790
5146182	36120143
5176020	36120143
5617834	36120143
5850882	36120143
6252007	36120143
6283671	36120143
6365110	36120143
6567192	36120143
6629552	36120143
6633383	36120143
6698258	36120143
6700940	36120143
6707248	36120143
6741186	36120143
6778372	36120143
6787103	36120143
6811236	36120143
6917387	36120143
6927896	36120143
6934751	36120143
6937546	36120143
6943887	36120143
10078191	36120143
10097663	36120143
10386528	36120143
10715058	36120143
11992033	36120143
12773153	36120143
12912211	36120143
12968445	36120143
13006525	36120143
13378351	36120143
13914951	36120143
14011318	36120143
14603650	36120143
14909661	36120143
28543583	36120143
29546243	36120143
30406210	36120143
30504528	36120143
34145865	36120143
34371895	36120143
34488879	36120143
34766784	36120143
34766800	36120143
34766827	36120143
34766893	36120143
34766951	36120143
35132127	36120143
35935430	36120143
35941871	36120143
35962502	36120143
35985173	36120143
36046306	36120143
36046666	36120143
36120199	36120143
36120790	36120143
36121590	36120143
36122217	36120143
36137402	36120143
36139279	36120143
36147189	36120143
36355646	36120143
36371267	36120143
36378684	36120143
37041475	36120143
37078279	36120143
37098169	36120143
38074088	36120143
38606336	36120143
38740095	36120143
40146317	36120143
40953162	36120143
46350372	36120143
47606326	36120143
47649818	36120143
47739607	36120143
47749010	36120143
47793993	36120143
47804221	36120143
47935888	36120143
48154956	36120143
51725242	36120143
55737225	36120143
56610898	36120143
57404717	36120143
57408071	36120143
57409225	36120143
57409725	36120143
57412420	36120143
3146107	36120466
5002706	36120466
5119723	36120466
5248855	36120466
5720196	36120466
6153947	36120466
6206164	36120466
6494852	36120466
6567192	36120466
6632763	36120466
6723515	36120466
6939220	36120466
6979125	36120466
10904309	36120466
10948193	36120466
11108715	36120466
11418660	36120466
12009583	36120466
12351678	36120466
13513976	36120466
34163297	36120466
34685342	36120466
34685436	36120466
34766916	36120466
35264012	36120466
35371957	36120466
35480898	36120466
35480994	36120466
35896426	36120466
35896642	36120466
35917609	36120466
35937783	36120466
35941926	36120466
35985341	36120466
36046443	36120466
36068725	36120466
36068809	36120466
36068896	36120466
36073169	36120466
36121661	36120466
36193035	36120466
36322691	36120466
36470719	36120466
36731882	36120466
37078496	36120466
37078783	36120466
37503968	36120466
37504760	36120466
38140123	36120466
38358698	36120466
38369912	36120466
38369924	36120466
38729597	36120466
38772207	36120466
47739558	36120466
48513661	36120466
48677595	36120466
49121821	36120466
51701336	36120466
52710500	36120466
52729178	36120466
56547604	36120466
57407718	36120466
5022345	36120693
5145373	36120693
5246442	36120693
5317485	36120693
5660714	36120693
5683812	36120693
5755836	36120693
5852543	36120693
5853022	36120693
5859582	36120693
6245010	36120693
6361521	36120693
6567712	36120693
6575486	36120693
6695400	36120693
6711580	36120693
6731758	36120693
6809774	36120693
6816539	36120693
6818737	36120693
6823312	36120693
6860106	36120693
6979125	36120693
10098351	36120693
10282729	36120693
10313066	36120693
10383394	36120693
10657702	36120693
11139716	36120693
11159762	36120693
11267642	36120693
11411247	36120693
11618017	36120693
11709507	36120693
11794236	36120693
11821639	36120693
11833019	36120693
11865367	36120693
11976435	36120693
12351678	36120693
12423110	36120693
12646844	36120693
12953216	36120693
13009245	36120693
13198496	36120693
13715281	36120693
13922710	36120693
14044358	36120693
14226303	36120693
14326389	36120693
14604571	36120693
15083316	36120693
15083317	36120693
15087445	36120693
15176583	36120693
28331524	36120693
28365822	36120693
32138667	36120693
34040319	36120693
34091110	36120693
34489207	36120693
34766817	36120693
34766868	36120693
34766934	36120693
34767028	36120693
35935215	36120693
35937708	36120693
35937783	36120693
35941381	36120693
35941921	36120693
35985341	36120693
36069186	36120693
36073150	36120693
36120694	36120693
36120706	36120693
36121173	36120693
36261330	36120693
36731882	36120693
37040903	36120693
37074609	36120693
37074831	36120693
37078496	36120693
37079081	36120693
37079118	36120693
37079278	36120693
37096275	36120693
37098988	36120693
37099510	36120693
37126021	36120693
37504550	36120693
37623352	36120693
37799224	36120693
38075324	36120693
38138467	36120693
38358698	36120693
38369912	36120693
38369924	36120693
43836339	36120693
46350893	36120693
46350967	36120693
47627302	36120693
47634818	36120693
47723341	36120693
48204564	36120693
48226601	36120693
48228213	36120693
48267252	36120693
48697604	36120693
49074189	36120693
49496001	36120693
49618466	36120693
49999371	36120693
50120185	36120693
6567192	36120808
6978579	36120808
10206702	36120808
11492054	36120808
12921622	36120808
14243245	36120808
29546243	36120808
31934171	36120808
34040319	36120808
34489203	36120808
35896570	36120808
35985341	36120808
36073609	36120808
36321706	36120808
37097098	36120808
37099510	36120808
37126021	36120808
38140123	36120808
38358698	36120808
38702305	36120808
46350813	36120808
49054410	36120808
49312429	36120808
49999257	36120808
50086568	36120808
51977643	36120808
52710500	36120808
52729178	36120808
55737225	36120808
56650018	36120808
57382871	36120808
5040885	36121165
5783596	36121165
5864575	36121165
6332350	36121165
6567192	36121165
7036518	36121165
10313066	36121165
10657702	36121165
11139716	36121165
11411247	36121165
11578257	36121165
14604008	36121165
14909661	36121165
15083316	36121165
15083317	36121165
15087444	36121165
16561709	36121165
28179940	36121165
29546243	36121165
31389726	36121165
34035723	36121165
34091110	36121165
34766934	36121165
35774795	36121165
35941861	36121165
35941924	36121165
35985341	36121165
36073270	36121165
36121403	36121165
36323301	36121165
36371344	36121165
37079118	36121165
37079422	36121165
37096340	36121165
37096513	36121165
37097245	36121165
37099510	36121165
37103527	36121165
37126021	36121165
38140123	36121165
38357856	36121165
38358698	36121165
45913744	36121165
46350669	36121165
47594687	36121165
47749010	36121165
48454934	36121165
49121821	36121165
49282434	36121165
49496001	36121165
50019781	36121165
50058032	36121165
50107874	36121165
50119940	36121165
50119941	36121165
50120185	36121165
50403848	36121165
50406632	36121165
50407169	36121165
50407186	36121165
52180188	36121165
52729178	36121165
53373918	36121165
55116496	36121165
56610953	36121165
56632173	36121165
56650018	36121165
57407816	36121165
57408660	36121165
57416129	36121165
5043974	36121173
5683812	36121173
5859582	36121173
6332350	36121173
6376790	36121173
6515584	36121173
6520964	36121173
6525918	36121173
7036518	36121173
10308965	36121173
10313066	36121173
11108715	36121173
11139716	36121173
11236878	36121173
11411247	36121173
11903572	36121173
12862238	36121173
12953216	36121173
13641476	36121173
15083316	36121173
15083317	36121173
15087444	36121173
15087445	36121173
28179940	36121173
29546243	36121173
34091110	36121173
34489141	36121173
34489207	36121173
34766916	36121173
34766934	36121173
34767028	36121173
34767055	36121173
35936731	36121173
35937708	36121173
35941575	36121173
35985341	36121173
36073270	36121173
36121661	36121173
36121895	36121173
36323301	36121173
36371344	36121173
36470719	36121173
37074890	36121173
37096340	36121173
37096513	36121173
37096894	36121173
37096988	36121173
37097098	36121173
37097245	36121173
37099510	36121173
37126021	36121173
38051352	36121173
38140123	36121173
38358698	36121173
45913744	36121173
47594687	36121173
47603048	36121173
47623816	36121173
49121821	36121173
49312429	36121173
50119940	36121173
50119941	36121173
50120185	36121173
52180188	36121173
55808526	36121173
55927846	36121173
56610953	36121173
56615389	36121173
56650018	36121173
57407652	36121173
57408660	36121173
57409147	36121173
6383777	36121403
11236878	36121403
11606938	36121403
14906669	36121403
29546243	36121403
34040319	36121403
34091220	36121403
34489202	36121403
36121866	36121403
37079081	36121403
37096340	36121403
37096513	36121403
37126021	36121403
37652420	36121403
38357856	36121403
38358698	36121403
47089618	36121403
49998905	36121403
49999439	36121403
50120354	36121403
56615537	36121403
56650018	36121403
57409917	36121403
57410058	36121403
4885044	36121611
6284958	36121611
6700011	36121611
6989682	36121611
7023790	36121611
11409704	36121611
34725458	36121611
36122219	36121611
36147836	36121611
37079278	36121611
37096795	36121611
38148809	36121611
41513035	36121611
49048586	36121611
49059673	36121611
49059674	36121611
49059676	36121611
49312345	36121611
52845562	36121611
53137722	36121611
55458439	36121611
56596443	36121611
56596700	36121611
56648551	36121611
56648570	36121611
57400653	36121611
57400683	36121611
57404165	36121611
57408697	36121611
57409283	36121611
57409531	36121611
57409548	36121611
57409779	36121611
5323123	36121657
5859582	36121657
7036518	36121657
11139716	36121657
11236878	36121657
13134432	36121657
13569273	36121657
15091527	36121657
34040319	36121657
34489203	36121657
34489205	36121657
34854915	36121657
35372188	36121657
35936731	36121657
35937439	36121657
35937708	36121657
35937904	36121657
35941811	36121657
35985341	36121657
36069186	36121657
36073609	36121657
36121866	36121657
36121895	36121657
36139080	36121657
36268103	36121657
36268332	36121657
36323301	36121657
37074890	36121657
37097098	36121657
37099510	36121657
37126021	36121657
37505137	36121657
38051352	36121657
38140123	36121657
45913744	36121657
46350813	36121657
49312429	36121657
49496001	36121657
50019730	36121657
50107874	36121657
50119940	36121657
50120185	36121657
50120354	36121657
50228123	36121657
52333056	36121657
52729178	36121657
53373918	36121657
55927846	36121657
56548918	36121657
56603554	36121657
56650018	36121657
57382871	36121657
57408660	36121657
57408850	36121657
57409141	36121657
57409939	36121657
57410058	36121657
5674117	36121661
6361521	36121661
11139716	36121661
11236878	36121661
11673800	36121661
11821639	36121661
34767028	36121661
35936731	36121661
35937708	36121661
35937783	36121661
35941933	36121661
35985341	36121661
36073609	36121661
36121895	36121661
36323301	36121661
37074890	36121661
37096864	36121661
37099510	36121661
37126021	36121661
38606365	36121661
46350893	36121661
47693542	36121661
49496001	36121661
49999383	36121661
50019730	36121661
50119940	36121661
50120185	36121661
52180188	36121661
52729178	36121661
56603554	36121661
56650018	36121661
57408880	36121661
11139716	36121866
13257952	36121866
13569273	36121866
30961516	36121866
34767055	36121866
34952949	36121866
35937708	36121866
35985341	36121866
36069186	36121866
36073609	36121866
36323301	36121866
37074890	36121866
37097098	36121866
37099510	36121866
37126021	36121866
37504960	36121866
37505137	36121866
39363984	36121866
45913744	36121866
49312429	36121866
49496001	36121866
49998905	36121866
50019730	36121866
50119940	36121866
50119941	36121866
50120185	36121866
50120354	36121866
52729178	36121866
53373918	36121866
56548918	36121866
56650018	36121866
57382871	36121866
57408850	36121866
57409141	36121866
57409939	36121866
57410058	36121866
34040319	36121895
35937708	36121895
35985341	36121895
36268332	36121895
36323301	36121895
37099510	36121895
37126021	36121895
49496001	36121895
50019730	36121895
50119940	36121895
50119941	36121895
50120185	36121895
52729178	36121895
53373918	36121895
55927846	36121895
56650018	36121895
57408480	36121895
57409141	36121895
57410058	36121895
2628369	36136212
2798984	36136212
2833172	36136212
2846729	36136212
3146107	36136212
3376515	36136212
3376526	36136212
3557858	36136212
3704385	36136212
3750780	36136212
3865333	36136212
3937186	36136212
4360555	36136212
5043974	36136212
5204518	36136212
5316929	36136212
5331794	36136212
5462947	36136212
5475887	36136212
5578310	36136212
5598158	36136212
5678320	36136212
5787006	36136212
5859582	36136212
6141034	36136212
6233476	36136212
6235468	36136212
6383777	36136212
6494852	36136212
6567192	36136212
6633383	36136212
6657870	36136212
6676246	36136212
6696283	36136212
6700598	36136212
6725216	36136212
6726162	36136212
6748616	36136212
6754890	36136212
6807442	36136212
6809774	36136212
6811236	36136212
6814447	36136212
6823312	36136212
6939220	36136212
6972394	36136212
6975938	36136212
6982833	36136212
7027871	36136212
10060077	36136212
10108426	36136212
10137455	36136212
10180381	36136212
10313066	36136212
10433608	36136212
10657702	36136212
10674753	36136212
11156009	36136212
11236878	36136212
11532055	36136212
11606938	36136212
11627225	36136212
11709507	36136212
11903572	36136212
11962683	36136212
12423110	36136212
12709593	36136212
12921622	36136212
12953216	36136212
12968445	36136212
13006039	36136212
13006504	36136212
13006540	36136212
13704480	36136212
14226303	36136212
34089964	36136212
34090093	36136212
34091110	36136212
34091280	36136212
34163404	36136212
34420582	36136212
34626421	36136212
34684728	36136212
34685162	36136212
34766528	36136212
34766892	36136212
34766916	36136212
34766934	36136212
34767028	36136212
35139148	36136212
35262255	36136212
35370626	36136212
